,Unnamed: 0.1,Unnamed: 0,index,test_pseudo_utt,pseudo_mr,da,text,word_count,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
702,7020,7020,702,Monopoly Resource Management 8,Monopoly game mechanics resource management. Monopoly maximum number of players 8. Monopoly domain board game.,suggest," Do you ever play board games for up to 8 players with a resource management mechanic, like Monopoly?",18,1,3,(X (X) (X) (X)),0.01317050006,75.92726135,5.039518688,0.7322985,suggest,match_scores
703,7031,7031,703,Scotland Yard Deduction Game Fanton,Scotland Yard genre deduction game. Scotland Yard alternate names Fanton. Scotland Yard domain board game.,confirm," Are you talking about Scotland Yard (or Fanton), the deduction board game?",12,1,3,(X (X) (X) (X)),0.001915560987,522.0402832,6.75562209,0.74053353,confirm,match_scores
704,7046,7046,704,Engaging Roll-And-Move,board game specifier engaging. board game genre roll-and-move. board game domain board game.,request,What's the most engaging roll-and-move game in the board game domain?,11,1,2,(X (X) (X)),0.01327128349,75.35066223,10.74159751,0.74315995,request,match_scores
705,7052,7052,705,"Enchanted Forest Raya'S Journey: An Enchanted Forest Game, Sagaland, The Wizard Of Oz Board Game","Enchanted Forest alternate names Rayas Journey: An Enchanted Forest Game, Sagaland, The Wizard of Oz. Enchanted Forest instance of board game. Enchanted Forest domain board game.",confirm," Are you referring to the board game Enchanted Forest, also known as Rayas Journey: An Enchanted Forest Game, Sagaland, and The Wizard of Oz?",24,1,3,(X (X) (X) (X)),0.01360674299,73.49297333,39.10410328,0.87457514,confirm,match_scores
706,7061,7061,706,Risk Average Albert Lamorisse,Risk average rating average. Risk developer Albert Lamorisse. Risk domain board game.,give_opinion," Risk is an average board game, but I appreciate the design by Albert Lamorisse.",14,1,3,(X (X) (X) (X)),0.002785708317,358.9751282,12.45164319,0.72404575,give_opinion,match_scores_PPL
707,7075,7075,707,Chicago Strategy Game 4 Board Game,Chicago genre strategy game. Chicago maximum number of players 4. Chicago instance of board game. Chicago domain board game.,inform,Chicago is a strategy board game for up to 4 players.,11,1,4,(X (X) (X) (X) (X)),0.01303661326,76.70703888,3.704201711,0.7678827,inform,match_scores_PPL
708,7088,7088,708,None,board game game mechanics. board game domain board game.,request_attribute,What game mechanics do you prefer in a board game?,10,1,1,(X (X)),0.02358417702,42.40130997,10.60031338,0.79552925,request_attribute,match_scores
709,7098,7098,709,Engaging Resource Management,board game specifier engaging. board game game mechanics resource management. board game domain board game.,request,What's an engaging board game with a resource management game mechanic?,11,1,2,(X (X) (X)),0.01065687965,93.83609772,6.429415067,0.7619531,request,match_scores
710,7100,7100,710,Star Realms 6 White Wizard Games,Star Realms maximum number of players 6. Star Realms publisher White Wizard Games. Star Realms domain board game.,suggest," Have you ever played a board game for up to 6 players published by White Wizard Games, like Star Realms?",20,1,3,(X (X) (X) (X)),0.01484424371,67.36618042,10.06263531,0.7224993,suggest,match_scores
711,7110,7110,711,Monopoly United States Of America Resource Management,Monopoly country of origin United States of America. Monopoly game mechanics resource management. Monopoly domain board game.,recommend," Have you ever played Monopoly, the United States of America board game with resource management mechanics?",16,1,3,(X (X) (X) (X)),0.02399641826,41.67288589,17.18944642,0.7779384,recommend,match_scores
712,7127,7127,712,Descent Journeys In The Dark Good 240 Advanced,Descent Journeys in the Dark average rating good. Descent Journeys in the Dark maximum playing time 240. Descent Journeys in the Dark complexity rating advanced. Descent Journeys in the Dark domain board game.,give_opinion," Descent Journeys in the Dark is a great board game. The good rating, advanced complexity, and 240 minute maximum playing time make it a great choice for experienced gamers.",29,1,4,(X (X) (X) (X) (X)),0.0146605268,68.21037292,17.08859098,0.6429985,give_opinion,match_scores
713,7130,7130,713,Betrayal At House On The Hill Horror Fiction Asmodee 60 3 2004,Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill publisher Asmodee. Betrayal at House on the Hill minimum playing time 60. Betrayal at House on the Hill minimum number of players 3. Betrayal at House on the Hill publication year 2004. Betrayal at House on the Hill domain board game.,inform,Betrayal at House on the Hill is a horror fiction board game published by Asmodee in 2004. It requires a minimum of 3 players and 60 minutes to play.,29,1,6,(X (X) (X) (X) (X) (X) (X)),0.03690659223,27.09543037,8.155526104,0.69168085,inform,match_scores_PPL
714,7148,7148,714,Twilight Struggle Board Wargame Advanced Board Game 2 Excellent,Twilight Struggle genre board wargame. Twilight Struggle complexity rating advanced. Twilight Struggle instance of board game. Twilight Struggle minimum number of players 2. Twilight Struggle average rating excellent. Twilight Struggle domain board game.,inform,Twilight Struggle is an advanced board wargame for at least 2 players with an excellent rating.,16,1,6,(X (X) (X) (X) (X) (X) (X)),0.01316238858,75.97405243,2.229768621,0.74097747,inform,match_scores
715,7153,7153,715,Betrayal At House On The Hill Board Game Horror Fiction,Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill domain board game.,confirm," Are you referring to the horror fiction board game, Betrayal at House on the Hill?",15,1,3,(X (X) (X) (X)),0.01575467555,63.47322083,15.65188556,0.8409405,confirm,match_scores
716,7168,7168,716,Lord Of The Rings Average Reiner Knizia,Lord of the Rings average rating average. Lord of the Rings developer Reiner Knizia. Lord of the Rings domain board game.,verify_attribute,You said Lord of the Rings was an average game. Is this how you feel about all of Reiner Knizia's board games?,22,1,3,(X (X) (X) (X)),0.02466745459,40.53924561,13.30844253,0.7212497,verify_attribute,match_scores
717,7174,7174,717,Dune Avalon Hill,Dune publisher Avalon Hill. Dune domain board game.,confirm,"
Are you referring to the board game Dune, published by Avalon Hill?",12,1,2,(X (X) (X)),0.03276766823,30.51788712,8.493098745,0.78437203,confirm,match_scores_PPL
718,7187,7187,718,Stratego Board Wargame Average 45 2,Stratego genre board wargame. Stratego average rating average. Stratego minimum playing time 45. Stratego maximum number of players 2. Stratego domain board game.,inform,Stratego is a board wargame with an average rating. It can be played in 45 minutes by up to 2 players.,21,1,5,(X (X) (X) (X) (X) (X)),0.02826475958,35.37974548,4.712194483,0.72687477,inform,match_scores
719,7198,7198,719,A Game Of Thrones Good Fantasy Fantasy Flight Games,A Game of Thrones average rating good. A Game of Thrones genre fantasy. A Game of Thrones publisher Fantasy Flight Games. A Game of Thrones domain board game.,verify_attribute,You enjoyed A Game of Thrones. Do you usually like fantasy board games by Fantasy Flight Games?,17,1,4,(X (X) (X) (X) (X)),0.01476989592,67.70528412,10.10939594,0.72186023,verify_attribute,match_scores
720,7206,7206,720,A Game Of Thrones Good Fantasy Flight Games 5,A Game of Thrones average rating good. A Game of Thrones publisher Fantasy Flight Games. A Game of Thrones maximum number of players 5. A Game of Thrones domain board game.,give_opinion," I think A Game of Thrones is a great board game. The good rating, Fantasy Flight Games as the publisher, and up to five players make it a great choice for a game night.",34,1,4,(X (X) (X) (X) (X)),0.03479262642,28.74172211,12.40861632,0.7674014,give_opinion,match_scores
721,7217,7217,721,Mystery Motive For Murder Mayfair Games 5,Mystery Motive for Murder publisher Mayfair Games. Mystery Motive for Murder maximum number of players 5. Mystery Motive for Murder domain board game.,suggest," Have you ever played a board game for up to 5 players published by Mayfair Games, like Mystery Motive for Murder?",21,1,3,(X (X) (X) (X)),0.01152534015,86.76533508,13.23887596,0.7676478,suggest,match_scores
722,7222,7222,722,Axis And Allies Avalon Hill Board Wargame,Axis and Allies publisher Avalon Hill. Axis and Allies genre board wargame. Axis and Allies domain board game.,suggest," Did you ever play a board wargame published by Avalon Hill, like Axis and Allies?",15,1,3,(X (X) (X) (X)),0.01023678661,97.68690491,9.888900846,0.7831045,suggest,match_scores
723,7235,7235,723,Sherlock Holmes Consulting Detective Deduction Game 8 Board Game 1981 Excellent Complex 60,Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective maximum number of players 8. Sherlock Holmes Consulting Detective instance of board game. Sherlock Holmes Consulting Detective publication year 1981. Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective complexity rating complex. Sherlock Holmes Consulting Detective minimum playing time 60. Sherlock Holmes Consulting Detective domain board game.,inform," Sherlock Holmes Consulting Detective is an excellent complex deduction board game published in 1981, with a minimum playing time of 60 minutes and a maximum of 8 players.",28,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.01357383028,73.6711731,4.309818881,0.7119981,inform,match_scores
724,7243,7243,724,Heroquest Good Games Workshop,HeroQuest average rating good. HeroQuest publisher Games Workshop. HeroQuest domain board game.,verify_attribute,You said HeroQuest was good. Are you usually fond of Games Workshop board games?,14,1,3,(X (X) (X) (X)),0.008170538039,122.3909607,7.655122721,0.6516321,verify_attribute,match_scores
725,7253,7253,725,Spirit Island 4 Board Game,Spirit Island maximum number of players 4. Spirit Island instance of board game. Spirit Island domain board game.,suggest," Do you ever play board games for four players, like Spirit Island?",12,1,3,(X (X) (X) (X)),0.00444544233,224.9494934,4.096697816,0.7424057,suggest,match_scores
726,7266,7266,726,Thurn And Taxis Board Game Germany,Thurn and Taxis instance of board game. Thurn and Taxis country of origin Germany. Thurn and Taxis domain board game.,suggest," Have you ever played a board game from Germany, like Thurn and Taxis?",13,1,3,(X (X) (X) (X)),0.009397145095,106.4152985,7.552677321,0.8160762,suggest,match_scores_PPL
727,7274,7274,727,Thurn And Taxis Good Complex Germany,Thurn and Taxis average rating good. Thurn and Taxis complexity rating complex. Thurn and Taxis country of origin Germany. Thurn and Taxis domain board game.,give_opinion,Thurn and Taxis is a good board game from Germany. Its complexity makes it a great choice for experienced gamers.,20,1,4,(X (X) (X) (X) (X)),0.01558075372,64.18174744,7.515649151,0.7186885,give_opinion,match_scores
728,7288,7288,728,A Game Of Thrones Good Advanced 180,A Game of Thrones average rating good. A Game of Thrones complexity rating advanced. A Game of Thrones minimum playing time 180. A Game of Thrones domain board game.,give_opinion,I think A Game of Thrones is an excellent board game. Advanced complexity and 180 minimum playing time make it a great choice for experienced gamers.,26,1,4,(X (X) (X) (X) (X)),0.01757223332,56.9079628,13.79951973,0.7445103,give_opinion,match_scores
729,7290,7290,729,Scotland Yard Deduction Game Fanton Cooperative Gameplay Board Game Ravensburger,Scotland Yard genre deduction game. Scotland Yard alternate names Fanton. Scotland Yard game mechanics cooperative gameplay. Scotland Yard instance of board game. Scotland Yard publisher Ravensburger. Scotland Yard domain board game.,inform," Scotland Yard, also known as Fanton, is a deduction board game with cooperative gameplay published by Ravensburger.",17,1,6,(X (X) (X) (X) (X) (X) (X)),0.003081782637,324.4875183,3.461114252,0.67698497,inform,match_scores
730,7306,7306,730,Descent Journeys In The Dark Good Fantasy 2005,Descent Journeys in the Dark average rating good. Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark publication year 2005. Descent Journeys in the Dark domain board game.,give_opinion,Descent Journeys in the Dark is a good board game in my opinion. The genre of fantasy and the publication year of 2005 make it truly unique.,27,1,4,(X (X) (X) (X) (X)),0.01500165214,66.65932465,14.7183979,0.68510795,give_opinion,match_scores
